561415,pv_20180422_web_activity_web_page_new_year_20180202_share_success,web_activity_web_page_new_year_20180202_share_success,新年神秘身份活动WEB端分享成功PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561416,pv_20180422_web_activity_app_page_invite_turn_20180413_page_show,web_activity_app_page_invite_turn_20180413_page_show,转盘活动WEB端页面打开PV,8349,8349,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561417,pv_20180422_web_activity_app_page_invite_turn_20180413_page_share_click,web_activity_app_page_invite_turn_20180413_page_share_click,转盘活动WEB端页面分享点击PV,2283,2283,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561418,pv_20180422_web_activity_web_page_invite_turn_20180413_share_page_show,web_activity_web_page_invite_turn_20180413_share_page_show,转盘活动WEB端分享页面打开PV,837,837,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561419,pv_20180422_web_activity_web_page_invite_turn_20180413_turn_button_click,web_activity_web_page_invite_turn_20180413_turn_button_click,转盘活动WEB端分享页面打开PV,317,317,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561420,pv_20180422_web_activity_web_page_invite_turn_20180413_in_wechat_turn_button_click,web_activity_web_page_invite_turn_20180413_in_wechat_turn_button_click,转盘活动WEB端微信内抽奖按钮点击PV,390,390,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561421,pv_20180422_web_news_detail_open,web_news_detail_open,进入资讯页PV,11122,11122,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561422,pv_20180422_web_news_detail_show_more_button_click,web_news_detail_show_more_button_click,资讯页查看全文按钮点击PV,7191,7191,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561423,pv_20180422_web_news_detail_relative_item_click,web_news_detail_relative_item_click,资讯页相关推荐项点击PV,391,391,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561424,pv_20180422_web_news_detail_hot_item_click,web_news_detail_hot_item_click,资讯页热门资讯项点击PV,405,405,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561425,pv_20180422_web_haishangtong_invite_page_show,web_haishangtong_invite_page_show,进入海上通邀请页面PV,17,17,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561426,pv_20180422_web_haishangtong_exchange_page_show,web_haishangtong_exchange_page_show,进入海上通兑换页面PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561427,pv_20180422_web_silence_user_back_page_show,web_silence_user_back_page_show,进入沉默用户回归页面PV,199,199,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561428,pv_20180422_web_silence_user_back_page_download_button_click,web_silence_user_back_page_download_button_click,沉默用户回归页面下载按钮点击PV,48,48,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561429,pv_20180422_web_silence_user_back_page_open_app_button_click,web_silence_user_back_page_open_app_button_click,沉默用户回归页面打开APP按钮点击PV,120,120,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561430,pv_20180422_web_silence_user_back_sms_page_show,web_silence_user_back_sms_page_show,进入沉默用户短信回归页面PV,1006,1006,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561431,pv_20180422_web_silence_user_back_sms_page_download_button_click,web_silence_user_back_sms_page_download_button_click,沉默用户回归短信页面下载按钮点击PV,1084,1084,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561432,pv_20180422_app_main_list_refresh,app_main_list_refresh,app列表页总刷新PV,2129050,2129050,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561433,pv_20180422_app_video_list_refresh,app_video_list_refresh,app视频列表页总刷新PV,67409,67409,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561434,pv_20180422_app_main_list_item_click,app_main_list_item_click,app列表页文章总点击PV,859551,859551,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561435,pv_20180422_app_video_list_item_click,app_video_list_item_click,app视频列表页总点击PV,109239,109239,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561436,pv_20180422_app_main_list_item_act_show,app_main_list_item_act_show,app列表页广告总展现PV,3509353,3509353,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561437,pv_20180422_app_video_list_item_act_show,app_video_list_item_act_show,app视频列表页广告总展现PV,141088,141088,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561438,pv_20180422_app_main_list_item_act_click,app_main_list_item_act_click,app列表页广告总点击PV,80033,80033,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561439,pv_20180422_app_video_list_item_act_click,app_video_list_item_act_click,app视频列表页广告总点击PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561440,pv_20180422_app_main_list_item_banner_act_show,app_main_list_item_banner_act_show,app列表页横幅广告总展现PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561441,pv_20180422_app_main_list_item_banner_act_click,app_main_list_item_banner_act_click,app列表页横幅广告总点击PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561442,pv_20180422_app_main_category_click,app_main_category_click,信息流类目总点击PV,343664,343664,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561443,pv_20180422_app_video_category_click,app_video_category_click,视频信息流类目总点击PV,44484,44484,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561444,pv_20180422_app_news_recommend_click,app_news_recommend_click,相关推荐列表总点击PV,270390,270390,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561445,pv_20180422_app_video_recommend_click,app_video_recommend_click,视频相关推荐列表总点击PV,28738,28738,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561446,pv_20180422_app_news_recommend_act_show,app_news_recommend_act_show,相关推荐列表广告总显示PV,1986288,1986288,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561447,pv_20180422_app_video_recommend_act_show,app_video_recommend_act_show,视频相关推荐列表广告总显示PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561448,pv_20180422_app_news_recommend_act_click,app_news_recommend_act_click,相关推荐列表广告总点击PV,47818,47818,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561449,pv_20180422_app_video_recommend_act_click,app_video_recommend_act_click,视频相关推荐列表广告总点击PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561450,pv_20180422_app_user_profile_banner_click,app_user_profile_banner_click,用户中心Banner总点击PV,2130,2130,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561451,pv_20180422_app_task_list_first_task_click,app_task_list_first_task_click,新手任务项总点击PV,57434,57434,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561452,pv_20180422_app_task_list_daily_task_click,app_task_list_daily_task_click,日常任务项总点击PV,67341,67341,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
